CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
00.000.000,18.0,30.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,18.0,SAO PAULO,R.SAO BENTO,465,ESQUINA COM A AV. SAO JOAO E RUA SAO BENTO,CENTRO,01011-100,SAO PAULO,SP,1917-01-02 00:00:00,11.0,40033001.0,9999994456.0,A9994456,3550308.0
00.000.000,19.0,10.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,19.0,ILHEUS,R.MARQUES DE PARANAGUA112,,,CENTRO,45653-000,ILHEUS,BA,1917-03-01 00:00:00,73.0,36342813.0,9999994455.0,A9994455,2913606.0
00.000.000,20.0,54.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,20.0,SAO LUIS,AV.GOMES DE CASTRO46,,2.ANDAR,CENTRO,65020-230,SAO LUIS,MA,1917-04-01 00:00:00,98.0,32163410.0,9999994454.0,A9994454,2111300.0
00.000.000,21.0,35.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,21.0,EMPRESA VITORIA,PCA.PIO DOZE30,,2.ANDAR,CENTRO,29010-340,VITORIA,ES,1917-04-02 00:00:00,27.0,33312794.0,9999994453.0,A9994453,3205309.0
00.000.000,22.0,16.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,22.0,EMPRESA NATAL,AV.RIO BRANCO510,,2.ANDAR,CIDADE ALTA,59025-900,NATAL,RN,1917-04-14 00:00:00,84.0,40033001.0,9999994452.0,A9994452,2408102.0
00.000.000,23.0,5.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,23.0,PARNAIBA,PRACA DA GRACA 340,,,CENTRO,64200-906,PARNAIBA,PI,1917-06-01 00:00:00,86.0,33212925.0,9999994451.0,A9994451,2207702.0
00.000.000,24.0,88.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,24.0,EMPRESA JUIZ DE FORA,R.HALFELD770,,CALCADAO,CENTRO,36010-003,JUIZ DE FORA,MG,1918-01-21 00:00:00,32.0,36905000.0,9999994450.0,A9994450,3136702.0
00.000.000,25.0,69.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,25.0,CATAGUASES,R.PAULINO FERNANDES13,,,CENTRO,36770-024,CATAGUASES,MG,1918-05-01 00:00:00,32.0,34222889.0,9999994449.0,A9994449,3115300.0
00.000.000,26.0,40.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,26.0,CARANGOLA,R.MAL.DEODORO250,,,CENTRO,36800-000,CARANGOLA,MG,1918-05-01 00:00:00,32.0,37411008.0,9999994448.0,A9994448,3113305.0
00.000.000,27.0,20.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,27.0,JAU,R.AMARAL GURGEL247,,,CENTRO,17201-010,JAU,SP,1918-10-16 00:00:00,14.0,40033001.0,9999994447.0,A9994447,3525300.0
00.000.000,28.0,1.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,28.0,RIBEIRAO PRETO,R.DUQUE DE CAXIAS725,,,CENTRO,14015-020,RIBEIRAO PRETO,SP,1918-06-26 00:00:00,16.0,33237660.0,9999994446.0,A9994446,3543402.0
00.000.000,29.0,92.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,29.0,EMPRESA LITORAL SUL,R.LOBO DA COSTA1315,,3 4 E 5.ANDAR,CENTRO,96010-150,PELOTAS,RS,1918-07-22 00:00:00,53.0,33094600.0,9999994445.0,A9994445,4314407.0
00.000.000,30.0,26.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,30.0,PONTA GROSSA,R.AUGUSTO RIBAS555,,,CENTRO,84010-300,PONTA GROSSA,PR,1918-08-01 00:00:00,42.0,32192200.0,9999994444.0,A9994444,4119905.0
00.000.000,31.0,7.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,31.0,BARRETOS,R.VINTE554,,,CENTRO,14780-070,BARRETOS,SP,1918-08-01 00:00:00,17.0,40033001.0,9999994443.0,A9994443,3505500.0
00.000.000,32.0,98.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,32.0,VARGINHA,PCA.JOSE DE RESENDE PAIVA18,,,CENTRO,37002-030,VARGINHA,MG,1918-08-09 00:00:00,35.0,40033001.0,9999994442.0,A9994442,3170701.0
00.000.000,33.0,79.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,33.0,BELO HORIZONTE,R.RIO DE JANEIRO750,,,CENTRO,30160-041,BELO HORIZONTE,MG,1918-10-16 00:00:00,31.0,32173700.0,9999994441.0,A9994441,3106200.0
00.000.000,34.0,50.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,34.0,BAGE,R.GAL.SAMPAIO99,,,CENTRO,96400-370,BAGE,RS,1918-11-25 00:00:00,53.0,32110300.0,9999994440.0,A9994440,4301602.0
00.000.000,35.0,30.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,35.0,SANTANA LIVRAMENTO,R.DOS ANDRADAS525,,PREDIO,CENTRO,97573-565,SANTANA DO LIVRAMENTO,RS,1918-12-02 00:00:00,55.0,40033001.0,9999994439.0,A9994439,4317103.0
00.000.000,36.0,11.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,36.0,MOSSORO,PCA.VIGARIO ANTONIO JOAQUIM22,,,CENTRO,59600-520,MOSSORO,RN,1918-12-14 00:00:00,84.0,33189100.0,9999994438.0,A9994438,2408003.0
00.000.000,37.0,0.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,37.0,EMPRESA BAURU,R.PRIMEIRO DE AGOSTO7-63,,,CENTRO,17010-900,BAURU,SP,1918-12-29 00:00:00,14.0,32331233.0,9999994437.0,A9994437,3506003.0
00.000.000,38.0,83.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,38.0,JOINVILLE,R.LUIZ NIEMEYER54,,2.ANDAR,CENTRO,89201-060,JOINVILLE,SC,1919-01-02 00:00:00,47.0,40033001.0,9999994436.0,A9994436,4209102.0
00.000.000,39.0,64.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,39.0,CAMOCIM,R.JOSE DE ALENCAR54,,,CENTRO,62400-000,CAMOCIM,CE,1940-07-08 00:00:00,88.0,36210104.0,9999994435.0,A9994435,2302602.0
00.000.000,40.0,6.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,40.0,SAO FELIX,R.J.J.SEABRA1,,PREDIO,CENTRO,44360-000,SAO FELIX,BA,1919-02-12 00:00:00,75.0,34252611.0,9999994434.0,A9994434,2929008.0
00.000.000,41.0,89.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,41.0,FEIRA DE SANTANA,R.CONS.FRANCO418,,,CENTRO,44002-272,FEIRA DE SANTANA,BA,1919-03-01 00:00:00,75.0,36029000.0,9999994433.0,A9994433,2910800.0
00.000.000,42.0,60.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,42.0,CACHOEIRA DO SUL,R.SETE DE SETEMBRO1279,,,CENTRO,96508-011,CACHOEIRA DO SUL,RS,1919-05-05 00:00:00,51.0,37226800.0,9999994432.0,A9994432,4303004.0
00.000.000,43.0,40.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,43.0,IPAMERI,PCA.DA LIBERDADE1,,,CENTRO,75780-000,IPAMERI,GO,1940-07-02 00:00:00,64.0,34915316.0,9999994431.0,A9994431,5210109.0
00.000.000,44.0,21.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,44.0,TERESINA,R.ALVARO MENDES1313,,TÉRREO E 2.ANDAR,CENTRO,64000-060,TERESINA,PI,1921-11-03 00:00:00,86.0,32152101.0,9999994430.0,A9994430,2211001.0
00.000.000,45.0,2.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,45.0,URUGUAIANA,R.GEN.BENTO MARTINS2609,,,CENTRO,97501-520,URUGUAIANA,RS,1921-12-05 00:00:00,55.0,21024100.0,9999994429.0,A9994429,4322400.0
00.000.000,46.0,93.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,46.0,EMPRESA CUIABA,AV. PRESIDENTE GETULIO VARGAS,1189,2 ANDAR,POPULAR,78005-300,CUIABA,MT,1922-03-15 00:00:00,65.0,33165800.0,9999994428.0,A9994428,5103403.0
00.000.000,47.0,74.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,1.0,RIO,R.SEN.DANTAS105,,TERREO,CENTRO,20031-204,RIO DE JANEIRO,RJ,1936-05-02 00:00:00,21.0,38083900.0,9999994427.0,A9994427,3304557.0
00.000.000,48.0,55.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,48.0,AFONSO PENA,AV.AFONSO PENA2202,,,CENTRO,79002-908,CAMPO GRANDE,MS,1923-03-07 00:00:00,67.0,33891300.0,9999994426.0,A9994426,5002704.0
00.000.000,49.0,36.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,49.0,PENEDO,AV.DUQUE DE CAXIAS137,,,CENTRO,57200-000,PENEDO,AL,1923-03-16 00:00:00,82.0,35512240.0,9999994425.0,A9994425,2706703.0
00.000.000,50.0,70.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,50.0,CATANDUVA,R.PERNAMBUCO145,,,CENTRO,15800-080,CATANDUVA,SP,1923-06-07 00:00:00,17.0,35223300.0,9999994424.0,A9994424,3511102.0
00.000.000,51.0,50.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,51.0,MACAE,AV.RUI BARBOSA904,,,CENTRO,27910-362,MACAE,RJ,1923-06-10 00:00:00,22.0,40033001.0,9999994423.0,A9994423,3302403.0
00.000.000,52.0,31.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,52.0,EMPRESA CAMPINAS,R.DR.COSTA AGUIAR626,,1.2.E 3.ANDARES,CENTRO,13010-061,CAMPINAS,SP,1923-06-12 00:00:00,19.0,37333000.0,9999994422.0,A9994422,3509502.0
00.000.000,53.0,12.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,53.0,FRANCA,R.MAJ.CLAUDIANO2012,,,CENTRO,14400-690,FRANCA,SP,1923-06-18 00:00:00,16.0,37136500.0,9999994421.0,A9994421,3516200.0
00.000.000,54.0,1.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,54.0,BEBEDOURO,PCA.MONS.ARISTIDES S.LEITE228,,,CENTRO,14700-119,BEBEDOURO,SP,1923-07-16 00:00:00,17.0,33130076.0,9999994420.0,A9994420,3506102.0
00.000.000,56.0,65.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,56.0,PIRACICABA,PCA.JOSE BONIFACIO945,,,CENTRO,13400-340,PIRACICABA,SP,1923-07-16 00:00:00,19.0,34033500.0,9999994418.0,A9994418,3538709.0
00.000.000,57.0,46.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,57.0,SAO JOSE RIO PRETO,R.VOL.DE SAO PAULO2975,,ESQ.C/R.JORGE TIBIRICA,CENTRO,15015-200,SAO JOSE DO RIO PRETO,SP,1923-07-18 00:00:00,17.0,33545200.0,9999994417.0,A9994417,3549805.0
00.000.000,58.0,27.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,58.0,LINS,R.VINTE E UM DE ABRIL140,,,CENTRO,16400-030,LINS,SP,1923-07-20 00:00:00,14.0,40033001.0,9999994416.0,A9994416,3527108.0
00.000.000,59.0,8.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,59.0,SANTO AMARO,PCA.BATISTA MARQUES6,,,CENTRO,44200-000,SANTO AMARO,BA,1923-08-14 00:00:00,75.0,32172923.0,9999994415.0,A9994415,2928604.0
00.000.000,60.0,41.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,60.0,JEQUIE,R.DA ITALIA28,,,CENTRO,45200-191,JEQUIE,BA,1923-09-01 00:00:00,73.0,40033001.0,9999994414.0,A9994414,2918001.0
00.000.000,61.0,22.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,61.0,TEOFILO OTONI,R.EPAMINONDAS OTONI655,,,CENTRO,39800-013,TEOFILO OTONI,MG,1923-10-18 00:00:00,33.0,40033001.0,9999994413.0,A9994413,3168606.0
00.000.000,62.0,3.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,62.0,BARBACENA,PCA.DOS ANDRADAS186,,,CENTRO,36200-008,BARBACENA,MG,1923-10-18 00:00:00,32.0,33393300.0,9999994412.0,A9994412,3105608.0
00.000.000,63.0,94.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,63.0,EMPRESA CAMP.GRANDE,R.SETE DE SETEMBRO52,,4.E 5.ANDARES,CENTRO,58400-105,CAMPINA GRANDE,PB,1923-10-22 00:00:00,83.0,33102200.0,9999994411.0,A9994411,2504009.0
00.000.000,64.0,75.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,64.0,GUAXUPE,AV.CONDE RIBEIRO DO VALE167,,,CENTRO,37800-000,GUAXUPE,MG,1923-11-07 00:00:00,35.0,35515096.0,9999994410.0,A9994410,3128709.0
00.000.000,65.0,56.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,65.0,SAO JOAO BOA VISTA,PCA.GOV.ARMANDO S.OLIVEIRA240,,,CENTRO,13870-909,SAO JOAO DA BOA VISTA,SP,1923-11-21 00:00:00,19.0,36334455.0,9999994409.0,A9994409,3549102.0
00.000.000,66.0,37.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,66.0,SAO JOSE RIO PARDO,PRAçA CAPITãO VICENTE DIAS,191,,CENTRO,13720-000,SAO JOSE DO RIO PARDO,SP,1942-04-22 00:00:00,19.0,36081441.0,9999994408.0,A9994408,3549706.0
00.000.000,67.0,18.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,67.0,GARANHUNS,AV.SANTO ANTONIO444/446,,,STO.ANTONIO,55293-905,GARANHUNS,PE,1941-05-26 00:00:00,87.0,37613611.0,9999994407.0,A9994407,2606002.0
00.000.000,68.0,7.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,68.0,ARCOVERDE,R.ALCIDES CURSINO68,,PREDIO,CENTRO,56506-907,ARCOVERDE,PE,1942-03-23 00:00:00,87.0,38227700.0,9999994406.0,A9994406,2601201.0
00.000.000,69.0,80.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,69.0,JUAZEIRO,PCA.BARAO DO RIO BRANCO39,,,CENTRO,48903-901,JUAZEIRO,BA,1941-01-15 00:00:00,74.0,40033001.0,9999994405.0,A9994405,2918407.0
00.000.000,70.0,13.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,70.0,ITABUNA,R.PAULINO VIEIRA155,,TERREO1.E 2.ANDARES,CENTRO,45600-912,ITABUNA,BA,1927-09-26 00:00:00,73.0,32144000.0,9999994404.0,A9994404,2914802.0
00.000.000,71.0,2.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,71.0,EMPRESA RIO BRANCO,R  ARLINDO PORTO LEAL NO. 85,,,CENTRO,69900-058,RIO BRANCO,AC,1928-01-25 00:00:00,68.0,40033001.0,9999994403.0,A9994403,1200401.0
00.000.000,72.0,85.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,72.0,NITEROI,AV.ERNANI DO AMARAL PEIXOTO347,,,CENTRO,24020-072,NITEROI,RJ,1928-06-02 00:00:00,21.0,27299800.0,9999994402.0,A9994402,3303302.0
00.000.000,73.0,66.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,73.0,BARRA DO PIRAI,R.PAULO DE FRONTIN4,,,CENTRO,27123-120,BARRA DO PIRAI,RJ,1936-09-14 00:00:00,24.0,24432300.0,9999994401.0,A9994401,3300308.0
00.000.000,74.0,47.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,74.0,ITAPERUNA,AV.CARDOSO MOREIRA785,,,CENTRO,28300-000,ITAPERUNA,RJ,1930-06-04 00:00:00,22.0,40033001.0,9999994400.0,A9994400,3302205.0
00.000.000,75.0,28.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,1390.0,MASSARANDUBA,R.ONZE DE NOVEMBRO2796,,,CENTRO,89108-000,MASSARANDUBA,SC,1982-03-01 00:00:00,47.0,40033001.0,9999994399.0,A9994399,4210605.0
00.000.000,76.0,9.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,76.0,TAUBATE,PCA.DOM EPAMINONDAS84,,,CENTRO,12010-020,TAUBATE,SP,1930-07-19 00:00:00,12.0,21239750.0,9999994398.0,A9994398,3554102.0
00.000.000,77.0,90.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,77.0,PIRAJU,PCA.ATALIBA LEONEL25,,,CENTRO,18800-000,PIRAJU,SP,1940-03-12 00:00:00,14.0,33513028.0,9999994397.0,A9994397,3538808.0
00.000.000,78.0,70.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,78.0,PONTA PORA,AV.BRASIL2623,,,CENTRO,79904-672,PONTA PORA,MS,1940-11-14 00:00:00,67.0,34311353.0,9999994396.0,A9994396,5006606.0
00.000.000,79.0,51.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,79.0,BOTUCATU,PCA.EMILIO PEDUTI17,,,CENTRO,18600-410,BOTUCATU,SP,1930-12-16 00:00:00,14.0,38821295.0,9999994395.0,A9994395,3507506.0
00.000.000,80.0,95.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,80.0,PETROPOLIS,R.PAULO BARBOSA81,,,CENTRO,25629-900,PETROPOLIS,RJ,1932-02-01 00:00:00,24.0,22372052.0,9999994394.0,A9994394,3303906.0
00.000.000,81.0,76.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,81.0,NOVA IGUACU,AV.GOV.PORTELA1274,,,CENTRO,26221-030,NOVA IGUACU,RJ,1933-01-30 00:00:00,21.0,26676300.0,9999994393.0,A9994393,3303500.0
00.000.000,82.0,57.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,82.0,ARARAQUARA,R.PE.DUARTE1355,,,CENTRO,14801-310,ARARAQUARA,SP,1933-02-01 00:00:00,16.0,33035000.0,9999994392.0,A9994392,3503208.0
00.000.000,83.0,38.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,83.0,CACHOEIRO ITAPEMIRIM,PCA.JERONIMO MONTEIRO2,,,CENTRO,29300-902,CACHOEIRO DE ITAPEMIRIM,ES,1933-03-17 00:00:00,28.0,21019200.0,9999994391.0,A9994391,3201209.0
00.000.000,85.0,8.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,85.0,SOBRAL,R.CEL.JOSE SABOIA333,,,CENTRO,62011-040,SOBRAL,CE,1934-05-02 00:00:00,88.0,36779600.0,9999994389.0,A9994389,2312908.0
00.000.000,86.0,80.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,86.0,SETOR PUBLICO GO,AV.GOIAS980,,3.ANDAR,CENTRO,74010-010,GOIANIA,GO,1938-01-03 00:00:00,62.0,32165036.0,9999994388.0,A9994388,5208707.0
00.000.000,87.0,61.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,87.0,CATETE,R.DO CATETE244,,TERREO E 1.ANDAR,CATETE,22220-001,RIO DE JANEIRO,RJ,1935-07-27 00:00:00,21.0,25554500.0,9999994387.0,A9994387,3304557.0
00.000.000,88.0,42.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,88.0,PONTE NOVA,R.JOAO PINHEIRO29,,,CENTRO,35430-020,PONTE NOVA,MG,1939-04-01 00:00:00,31.0,40033001.0,9999994386.0,A9994386,3152105.0
00.000.000,89.0,23.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,89.0,CAXIAS DO SUL,R.MARQUES DO HERVAL1354,,ED.SATELITE,CENTRO,95020-260,CAXIAS DO SUL,RS,1936-03-10 00:00:00,54.0,32202500.0,9999994385.0,A9994385,4305108.0
00.000.000,90.0,67.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,90.0,ARAGUARI,R.RODOLFO PAIXAO189,,,CENTRO,38440-122,ARAGUARI,MG,1939-04-22 00:00:00,34.0,32498484.0,9999994384.0,A9994384,3103504.0
00.000.000,91.0,48.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,91.0,MADUREIRA,R.DAGMAR DA FONSECA192,,TERREO E SOBRELOJA,MADUREIRA,21351-040,RIO DE JANEIRO,RJ,1936-04-30 00:00:00,21.0,33904590.0,9999994383.0,A9994383,3304557.0
00.000.000,92.0,29.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,92.0,EMPRESA PASSO FUNDO,R.BENTO GONCALVES516,,4.E 5.ANDARES,CENTRO,99010-010,PASSO FUNDO,RS,1939-05-13 00:00:00,54.0,33166100.0,9999994382.0,A9994382,4314100.0
00.000.000,93.0,0.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,93.0,BANDEIRA,R.MARIZ E BARROS13,,LOJA A,PCA.DA BANDEIRA,20270-005,RIO DE JANEIRO,RJ,1936-08-31 00:00:00,21.0,25029212.0,9999994381.0,A9994381,3304557.0
00.000.000,94.0,90.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,94.0,CRATO,R.BARBARA DE ALENCAR851,,,CENTRO,63100-901,CRATO,CE,1936-09-02 00:00:00,88.0,40033001.0,9999994380.0,A9994380,2304202.0
00.000.000,95.0,71.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,95.0,EMPRESA BLUMENAU,RUA QUINZE DE NOVEMBRO 1305,,1.ANDAR,CENTRO,89010-915,BLUMENAU,SC,1937-08-07 00:00:00,47.0,33212300.0,9999994379.0,A9994379,4202404.0
00.000.000,96.0,52.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,96.0,FLORIANO,PCA.DR.SEBASTIAO MARTINS399,,,CENTRO,64800-000,FLORIANO,PI,1937-11-08 00:00:00,89.0,35221240.0,9999994378.0,A9994378,2203909.0
00.000.000,97.0,33.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,97.0,PRESIDENTE PRUDENTE,R.TEN.NICOLAU MAFFEI307,,CALCADAO,CENTRO,19010-010,PRESIDENTE PRUDENTE,SP,1938-01-15 00:00:00,18.0,39021155.0,9999994377.0,A9994377,3541406.0
00.000.000,98.0,14.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,98.0,UBERLANDIA,AV. AFONSO PENA745,,TERREO 1 2 3 E 4 ANDARES,CENTRO,38400-130,UBERLANDIA,MG,1938-04-05 00:00:00,34.0,32392100.0,9999994376.0,A9994376,3170206.0
00.000.000,99.0,3.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,99.0,CAJAZEIRAS,R.CEL.JUVENCIO CARNEIRO410,,,CENTRO,58900-000,CAJAZEIRAS,PB,1938-06-03 00:00:00,83.0,35314370.0,9999994375.0,A9994375,2503704.0
00.000.000,100.0,73.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,100.0,JACAREZINHO,R.CEL.ALCANTARA276,,,CENTRO,86400-000,JACAREZINHO,PR,1938-01-07 00:00:00,43.0,35110500.0,9999994374.0,A9994374,4111803.0
00.000.000,101.0,54.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,101.0,MEIER,R.DIAS DA CRUZ40,,PREDIO,MEIER,20720-012,RIO DE JANEIRO,RJ,1938-01-03 00:00:00,21.0,21083100.0,9999994373.0,A9994373,3304557.0
00.000.000,102.0,35.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,102.0,PORTO VELHO,R.D.PEDRO SEGUNDO607,,,CENTRO,76801-151,PORTO VELHO,RO,1939-06-19 00:00:00,69.0,32114400.0,9999994372.0,A9994372,1100205.0
00.000.000,103.0,16.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,103.0,CURVELO,AV.ANTONIO OLINTO180,,,CENTRO,35790-000,CURVELO,MG,1942-01-02 00:00:00,38.0,37291250.0,9999994371.0,A9994371,3120904.0
00.000.000,104.0,5.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,104.0,MONTES CLAROS,R.GONCALVES FIGUEIRA9,,,CENTRO,39400-006,MONTES CLAROS,MG,1940-01-15 00:00:00,38.0,40033001.0,9999994370.0,A9994370,3143302.0
00.000.000,105.0,88.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,105.0,PARAGUACU PAULISTA,R.SANTOS DUMONT475,,,CENTRO,19700-000,PARAGUACU PAULISTA,SP,1940-02-15 00:00:00,18.0,33612066.0,9999994369.0,A9994369,3535507.0
00.000.000,106.0,69.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,106.0,CAMPO MAIOR,PCA.LUIS MIRANDA38,,,CENTRO,64280-000,CAMPO MAIOR,PI,1940-02-10 00:00:00,86.0,32521115.0,9999994368.0,A9994368,2202208.0
00.000.000,107.0,40.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,107.0,CANTAGALO-RJ,R.LEONTINO FELIPE RICHA154,,,CENTRO,28500-000,CANTAGALO,RJ,1940-02-21 00:00:00,22.0,25554345.0,9999994367.0,A9994367,3301108.0
00.000.000,108.0,20.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,108.0,CALCADAO,AV.PARANA347,,TERREO E 1.ANDAR,CENTRO,86010-390,LONDRINA,PR,1940-03-04 00:00:00,43.0,33772100.0,9999994366.0,A9994366,4113700.0
00.000.000,109.0,1.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,109.0,MUNDO NOVO-BA,PCA.SEN.COHIN21,,,CENTRO,44800-000,MUNDO NOVO,BA,1940-03-02 00:00:00,74.0,36262141.0,9999994365.0,A9994365,2922102.0
00.000.000,110.0,45.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,110.0,VICOSA,AV.FIRMINO MAIA46,,,CENTRO,57700-000,VICOSA,AL,1940-03-30 00:00:00,82.0,32831362.0,9999994364.0,A9994364,2709400.0
00.000.000,111.0,26.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,111.0,MIRASSOL,PCA.ANISIO JOSE MOREIRA2255,,,CENTRO,15130-000,MIRASSOL,SP,1940-04-01 00:00:00,17.0,32426500.0,9999994363.0,A9994363,3530300.0
00.000.000,112.0,7.0,BANCO DO BRASIL S.A.,Banco do Brasil - Banco Múltiplo,112.0,COLATINA,R.EXPED.ABILIO DOS SANTOS124,,,CENTRO,29700-070,COLATINA,ES,1940-04-01 00:00:00,27.0,37225277.0,9999994362.0,A9994362,3201506.0
